Paper ID,PMCID,DOI,Method,Full Text Europe PMC,HREF,Year,Author,Title
18612642,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18612642,2008,"Fujimoto M, et al.",Arabidopsis dynamin-related protein DRP2B is co-localized with DRP1A on the leading edge of the forming cell plate.
15500465,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15500465,2004,"Dietrich D, et al.","AtPTR1, a plasma membrane peptide transporter expressed during seed germination and in vascular tissue of Arabidopsis"
21098677,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21098677,2011,"Cui YL, et al.",The GDC1 gene encodes a novel ankyrin domain-containing protein that is essential for Grana formation in Arabidopsis.
24151292,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24151292,2013,"Shao N, et al.",A mediator of singlet oxygen responses in Chlamydomonas reinhardtii and Arabidopsis identified by a luciferase-based genetic screen in algal cells.
23961845,,,GFP,,http://doi.org/10.1111/pce.12186,2014,Reňák D et al.,A new link between stress response and nucleolar function during pollen development in Arabidopsis mediated by AtREN1 protein.
24249832,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24249832,2013,"Zhuang X, et al.","A BAR-domain protein SH3P2, which binds to phosphatidylinositol 3-phosphate and ATG8, regulates autophagosome formation in Arabidopsis."
24151298,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24151298,2013,"Lee JY, et al.",Cell growth defect factor1/chaperone-like protein of POR1 plays a role in stabilization of light-dependent protochlorophyllide oxidoreductase in Nicotiana benthamiana and Arabidopsis.
15500462,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15500462,2004,"Basset GJ, et al.",Folate synthesis in plants: the last step of the p-aminobenzoate branch is catalyzed by a plastidial aminodeoxychorismate lyase
15060130,,,"MS/MS,GFP",,http://www.ncbi.nlm.nih.gov/pubmed/15060130,2004,"Marmagne A, et al.",Identification of new intrinsic proteins in Arabidopsis plasma membrane proteome
17406791,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/17406791,2007,"Meyer EH, et al.",Mitochondrial acyl carrier proteins in Arabidopsis thaliana are predominantly soluble matrix proteins and none can be confirmed as subunits of respiratory Complex I
17138701,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17138701,2006,"Saint-Jore-Dupas C, et al.",Plant N-glycan processing enzymes employ different targeting mechanisms for their spatial arrangement along the secretory pathway
23385145,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23385145,2013,"Fischer C, et al.",An IQ Domain Mediates the Interaction with Calmodulin in a Plant Cyclic Nucleotide-Gated Channel.
16786289,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16786289,2006,"Milla MA, et al.","The Arabidopsis AtDi19 gene family encodes a novel type of Cys2/His2 zinc-finger protein implicated in ABA-independent dehydration, high-salinity stress and light signaling pathways"
21565502,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21565502,2011,"Woodson JD, et al.",Heme synthesis by plastid ferrochelatase I regulates nuclear gene expression in plants.
18454190,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18454190,2008,"Baxter I, et al.",Variation in molybdenum content across broadly distributed populations of Arabidopsis thaliana is controlled by a mitochondrial molybdenum transporter (MOT1).
16434475,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16434475,2006,"Coates JC, et al.",Armadillo-related proteins promote lateral root development in Arabidopsis
26554016,,,GFP,,http://dx.doi.org/10.1073/pnas.1514598112,2015,Liu J et al.,A vacuolar phosphate transporter essential for phosphate homeostasis in Arabidopsis.
20442372,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20442372,2010,"Xiao S, et al.",Overexpression of Arabidopsis acyl-CoA binding protein ACBP3 promotes starvation-induced and age-dependent leaf senescence.
24147885,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24147885,2014,"Miart F, et al.",Spatio-temporal analysis of cellulose synthesis during cell plate formation in Arabidopsis.
24369434,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24369434,2014,"Tanaka H, et al.",BEX1/ARF1A1C is required for BFA-sensitive recycling of PIN Auxin transporters and Auxin-mediated development in Arabidopsis.
21798375,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21798375,2011,"Adén J, et al.",Extraordinary μs-ms backbone dynamics in Arabidopsis thaliana peroxiredoxin Q.
23175753,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23175753,2013,"Lee Y, et al.",Functional identification of sorting receptors involved in trafficking of soluble lytic vacuolar proteins in vegetative cells of Arabidopsis.
12514140,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12514140,2003,"Hagiwara Y, et al.",Subcellular localization of host and viral proteins associated with tobamovirus RNA replication
23831064,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23831064,2013,"Kim SJ, et al.",Suppression of Arabidopsis RING E3 ubiquitin ligase AtATL78 increases tolerance to cold stress and decreases tolerance to drought stress.
23175755,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23175755,2013,"Smith MA, et al.",Involvement of Arabidopsis ACYL-COENZYME A DESATURASE-LIKE2 (At2g31360) in the Biosynthesis of the Very-Long-Chain Monounsaturated Fatty Acid Components of Membrane Lipids.
15557098,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15557098,2004,"Wang YX, et al.",Progression through meiosis I and meiosis II in Arabidopsis anthers is regulated by an A-type cyclin predominately expressed in prophase I
15784989,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15784989,2005,"Hirooka K, et al.",Functional analysis of two solanesyl diphosphate synthases from Arabidopsis thaliana
15694452,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/15694452,2005,"Charmont S, et al.",Proteomic analysis of secreted proteins from Arabidopsis thaliana seedlings: improved recovery following removal of phenolic compounds
12482914,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12482914,2003,"Chabregas SM, et al.",Differential usage of two in-frame translational start codons regulates subcellular localization of Arabidopsis thaliana THI1
20807880,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20807880,2010,"Saint-Jean B, et al.",The cytosolic tail dipeptide Ile-Met of the pea receptor BP80 is required for recycling from the prevacuole and for endocytosis.
15557096,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15557096,2004,"Van Damme D, et al.",In vivo dynamics and differential microtubule-binding activities of MAP65 proteins
15557095,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15557095,2004,"Shoji T, et al.",Plant-specific microtubule-associated protein SPIRAL2 is required for anisotropic growth in arabidopsis
26402374,,,GFP,,http://doi.org/10.1016/j.virol.2015.08.031,2015,Rodriguez-Medina C et al.,A protein kinase binds the C-terminal domain of the readthrough protein of Turnip yellows virus and regulates virus accumulation.
20829360,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20829360,2010,"Carrie C, et al.",Conserved and novel functions for Arabidopsis thaliana MIA40 in assembly of proteins in mitochondria and peroxisomes.
11575725,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11575725,2001,"Drea SC, et al.",Tissue-specific and developmental-specific expression of an Arabidopsis thaliana gene encoding the lipoamide dehydrogenase component of the plastid pyruvate dehydrogenase complex
14764908,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14764908,2004,"Taylor NL, et al.",Lipoic acid-dependent oxidative catabolism of alpha-keto acids in mitochondria provides evidence for branched-chain amino acid catabolism in Arabidopsis
15891899,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15891899,2005,"Norambuena L, et al.",AtUTr2 is an Arabidopsis thaliana nucleotide sugar transporter located in the Golgi apparatus capable of transporting UDP-galactose
12834405,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12834405,2003,"Kleine T, et al.",An Arabidopsis protein closely related to Synechocystis cryptochrome is targeted to organelles
15157177,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/15157177,2004,"Slabas AR, et al.",Proteomic analysis of the Arabidopsis cell wall reveals unexpected proteins with new cellular locations.
17284600,,,GFP,,http://doi.org/10.1073/pnas.0610278104,2007,Aluri S et al.,Identification and functional expression of the Arabidopsis thaliana vacuolar glucose transporter 1 and its role in seed germination and flowering.
15136568,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15136568,2004,"Shibagaki N, et al.",Probing the function of STAS domains of the Arabidopsis sulfate transporters
23757404,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23757404,2013,"Serrano M, et al.",Export of salicylic acid from the chloroplast requires the multidrug and toxin extrusion-like transporter EDS5.
14745019,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14745019,2004,"Basset GJ, et al.",Folate synthesis in plants: the p-aminobenzoate branch is initiated by a bifunctional PabA-PabB protein that is targeted to plastids
12783788,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12783788,2003,"Lenhard M, et al.",Stem cell homeostasis in the Arabidopsis shoot meristem is regulated by intercellular movement of CLAVATA3 and its sequestration by CLAVATA1
17644812,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/17644812,2007,"Marmagne A, et al.",A high content in lipid-modified peripheral proteins and integral receptor kinases features in the arabidopsis plasma membrane proteome
12783786,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12783786,2003,"Mathur J, et al.",Arabidopsis CROOKED encodes for the smallest subunit of the ARP2/3 complex and controls cell shape by region specific fine F-actin formation
19403727,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19403727,2009,"Zhang XN, et al.",Two alternatively spliced isoforms of the Arabidopsis SR45 protein have distinct roles during normal plant development.
14729914,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14729914,2004,"Friso G, et al.","In-depth analysis of the thylakoid membrane proteome of Arabidopsis thaliana chloroplasts: new proteins, new functions, and a plastid proteome database"
18315949,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18315949,2008,"Shen H, et al.","AtbZIP16 and AtbZIP68, two new members of GBFs, can interact with other G group bZIPs in Arabidopsis thaliana."
18242181,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18242181,2008,"Yamaryo Y, et al.","Phosphate availability affects the tonoplast localization of PLDzeta2, an Arabidopsis thaliana phospholipase D"
17488236,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17488236,2007,"Djakovic-Petrovic T, et al.",DELLA protein function in growth responses to canopy signals
16231101,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16231101,2005,"Kwaaitaal MA, et al.",Arabidopsis thaliana Somatic Embryogenesis Receptor Kinase 1 protein is present in sporophytic and gametophytic cells and undergoes endocytosis
23444332,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23444332,2013,"Tao Q, et al.",The TIE1 transcriptional repressor links TCP transcription factors with TOPLESS/TOPLESS-RELATED corepressors and modulates leaf development in Arabidopsis.
12533795,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12533795,2003,"Wahlroos T, et al.",Oleosin expression and trafficking during oil body biogenesis in tobacco leaf cells
12904210,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12904210,2003,"Zhou Y, et al.","The plant cyclin-dependent kinase inhibitor ICK1 has distinct functional domains for in vivo kinase inhibition, protein instability and nuclear localization"
16401419,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16401419,2006,"Haswell ES, et al.",MscS-like proteins control plastid size and shape in Arabidopsis thaliana
14505352,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14505352,2003,"Calikowski TT, et al.",A proteomic study of the arabidopsis nuclear matrix
23772959,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23772959,2013,"Ádám É, et al.","Comparative functional analysis of full-length and N-terminal fragments of phytochrome C, D and E in red light-induced signaling."
21239645,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21239645,2011,"Lu Y, et al.",Pollen tubes lacking a pair of k+ transporters fail to target ovules in Arabidopsis.
28544763,,,GFP,,,2017,Rossig C et al.,"HP30-2, a mitochondrial PRAT protein for import of signal sequence-less precursor proteins in Arabidopsis thaliana."
12566584,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12566584,2003,"Xia HJ, et al.",Arabidopsis inositol polyphosphate 6-/3-kinase is a nuclear protein that complements a yeast mutant lacking a functional ArgR-Mcm1 transcription complex
12553879,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12553879,2003,"Leon S, et al.",Iron-sulphur cluster assembly in plants: distinct NFU proteins in mitochondria and plastids from Arabidopsis thaliana
18315545,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18315545,2008,"Duan K, et al.",Characterization of a sub-family of Arabidopsis genes with the SPX domain reveals their diverse functions in plant tolerance to phosphorus starvation.
15310821,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15310821,2004,"Yasuhara M, et al.",Identification of ASK and clock-associated proteins as molecular partners of LKP2 (LOV kelch protein 2) in Arabidopsis
27856916,,,GFP,,,2017,Berkey R et al.,Homologues of the RPW8 Resistance Protein Are Localized to the Extrahaustorial Membrane that Is Likely Synthesized De Novo.
10951223,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10951223,2000,"Nakamura T, et al.","Plant mercaptopyruvate sulfurtransferases: molecular cloning, subcellular localization and enzymatic activities"
16267044,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16267044,2006,"Baekgaard L, et al.",The plant plasma membrane Ca2+ pump ACA8 contains overlapping as well as physically separated autoinhibitory and calmodulin-binding domains
23451199,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23451199,2013,"Venkatakrishnan S, et al.",Functional investigation of the plant-specific long coiled-coil proteins PAMP-INDUCED COILED-COIL (PICC) and PICC-LIKE (PICL) in Arabidopsis thaliana.
24151300,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24151300,2013,"Bartels S, et al.",The family of Peps and their precursors in Arabidopsis: differential expression and localization but similar induction of pattern-triggered immune responses.
24492334,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24492334,2014,"Wudick MM, et al.",Vegetative and sperm cell-specific aquaporins of Arabidopsis highlight the vacuolar equipment of pollen and contribute to plant reproduction.
16936718,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16936718,2006,"Jaillais Y, et al.",AtSNX1 defines an endosome for auxin-carrier trafficking in Arabidopsis.
19934175,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19934175,2010,"Kubo N, et al.",Discovery of the rpl10 gene in diverse plant mitochondrial genomes and its probable replacement by the nuclear gene for chloroplast RPL10 in two lineages of angiosperms.
17145720,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17145720,2007,"Ide Y, et al.","Transcriptional Induction of Two Genes for CCaPs, Novel Cytosolic Proteins, in Arabidopsis thaliana in the Dark"
23034877,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23034877,2012,"Chiu TY, et al.",AtAPY1 and AtAPY2 Function as Golgi-Localized Nucleoside Diphosphatases in Arabidopsis thaliana.
16095614,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16095614,2005,"Birkenbihl RP, et al.",Functional dissection of the plant-specific SBP-domain: overlap of the DNA-binding and nuclear localization domains
14750520,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14750520,2003,"Hong Z, et al.","Phragmoplastin dynamics: multiple forms, microtubule association and their roles in cell plate formation in plants"
25830899,,,GFP,,http://doi.org/10.4161/15592324.2014.984520,2015,Davis DJ et al.,The RAB GTPase RABA1e localizes to the cell plate and shows distinct subcellular behavior from RABA2a under Endosidin 7 treatment.
20940346,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20940346,2010,"Pedersen DS, et al.",Nucleocytoplasmic distribution of the Arabidopsis chromatin-associated HMGB2/3 and HMGB4 proteins.
24064770,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24064770,2013,"Fàbregas N, et al.",The brassinosteroid insensitive1-like3 signalosome complex regulates Arabidopsis root development.
11226186,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11226186,2001,"Kim DH, et al.",Trafficking of phosphatidylinositol 3-phosphate from the trans-Golgi network to the lumen of the central vacuole in plant cells
21502816,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21502816,2011,"Srivastava AC, et al.",The plastidial folylpolyglutamate synthetase and root apical meristem maintenance.
15273293,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15273293,2004,"Taira M, et al.",Arabidopsis thaliana GLN2-encoded glutamine synthetase is dual targeted to leaf mitochondria and chloroplasts
16299174,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16299174,2005,"Pinon V, et al.",Biotin synthesis in plants. The first committed step of the pathway is catalyzed by a cytosolic 7-keto-8-aminopelargonic acid synthase
